"UserID"|"CenterVisitDate"|"Zone"|"RefNLID"|"DeviceTypeID"|"TrafficSourceID"|"ContentTypeID"|"SiteCode"|"CleanPageName"|"ArticleType"|"EditorialContentType"|"SessionTimeSpent"|"VideoName"|"VideoPlayTime"|"CampaignID"|"PVCount"
"16632200"|"20170706"|"/cs/humiracrohns/ad1"|"-1"|"2"|"39"|"3"|"everydayhealth"|"www.everydayhealth.com/hs/crohns-disease-treatment-management/supplements-may-help-prevent-crohns-disease-flares"|"Condition Basics-Prevention"|"CuSo Slideshow"|"163"|""|"0"|"249"|"23"
"16745788"|"20170706"|"/cs/humiracrohns/ad1"|"-1"|"5"|"42"|"3"|"everydayhealth"|"www.everydayhealth.com/hs/crohns-disease-treatment-management/supplements-may-help-prevent-crohns-disease-flares"|"Condition Basics-Prevention"|"CuSo Slideshow"|"75"|""|"0"|"249"|"18"
"16745788"|"20170706"|"/cs/humiracrohns/ad1"|"-1"|"5"|"42"|"3"|"everydayhealth"|"www.everydayhealth.com/hs/crohns-disease-treatment-management/crohns-management-tricks-have-not-tried-pictures"|"Lifestyle-Symptom Management"|"CuSo Slideshow"|"270"|""|"0"|"249"|"16"
"16745788"|"20170706"|"/cs/humiracrohns/ad1"|"-1"|"5"|"42"|"10"|"everydayhealth"|"www.everydayhealth.com/hs/crohns-disease-treatment-management/crohns-skin-woes"|"Condition Basics-Comorbidities"|"CuSo Article 3.0"|"0"|""|"0"|"249"|"1"
"16745788"|"20170706"|"/cs/humiracrohns/ad1"|"-1"|"5"|"42"|"10"|"everydayhealth"|"www.everydayhealth.com/hs/crohns-disease-treatment-management/avoiding-common-crohns-triggers"|"Lifestyle-Adaptations"|"CuSo Article 3.0"|"4"|""|"0"|"249"|"1"
"16745788"|"20170706"|"/cs/humiracrohns/ad2"|"-1"|"5"|"42"|"3"|"everydayhealth"|"www.everydayhealth.com/hs/crohns-disease-pictures/doctor-approved-crohns-disease-management"|"Lifestyle-Symptom Management"|"CuSo Slideshow"|"246"|""|"0"|"249"|"13"
"23970694"|"20170706"|"/cs/humiracrohns/ad1"|"-1"|"1"|"42"|"3"|"everydayhealth"|"www.everydayhealth.com/solutions/crohns-disease-recipe-selector"|"Lifestyle-Nutrition"|"Management Selector"|"53"|""|"0"|"249"|"1"
"23970694"|"20170706"|"/cs/humiracrohns/ad1"|"-1"|"1"|"42"|"3"|"everydayhealth"|"www.everydayhealth.com/hs/crohns-disease-treatment-management/gut-soothing-foods"|"Lifestyle-Nutrition"|"CuSo Slideshow"|"433"|""|"0"|"249"|"13"
"23970694"|"20170706"|"/cs/humiracrohns/ad1"|"-1"|"1"|"42"|"10"|"everydayhealth"|"www.everydayhealth.com/hs/crohns-disease-treatment-management/track-crohns-symptoms"|"Lifestyle-Symptom Management"|"CuSo Article 3.0"|"48"|""|"0"|"249"|"1"
"23970694"|"20170706"|"/cs/humiracrohns/ad1"|"-1"|"1"|"42"|"10"|"everydayhealth"|"www.everydayhealth.com/hs/crohns-disease-treatment-management/crohns-flare-spot-signs"|"lifestyle-symptom management"|"CuSo Article 3.0"|"114"|""|"0"|"249"|"1"
"23970694"|"20170706"|"/cs/humiracrohns/ad1"|"-1"|"1"|"42"|"10"|"everydayhealth"|"www.everydayhealth.com/hs/crohns-disease-treatment-management/crohns-symptoms-that-dont-affect-digestion"|"Condition Basics-General"|"CuSo Article 3.0"|"124"|""|"0"|"249"|"1"
"23970694"|"20170706"|"/cs/humiracrohns/ad1"|"-1"|"1"|"42"|"10"|"everydayhealth"|"www.everydayhealth.com/hs/crohns-disease-treatment-management/find-relief-crohns-flare"|"Lifestyle-Symptom Management"|"CuSo Article 3.0"|"380"|""|"0"|"249"|"1"
"29102384"|"20170706"|"/cs/humiracrohns/ad1"|"-1"|"1"|"39"|"3"|"everydayhealth"|"www.everydayhealth.com/solutions/stories/crohns-disease-videos-personal-stories"|"Lifestyle-Personal Story"|"Video"|"0"|""|"0"|"249"|"2"
"31540437"|"20170706"|"/cs/humiracrohns/ad1"|"-1"|"4"|"6"|"10"|"everydayhealth"|"assessment.everydayhealth.com/crohns-disease-daily-routine"|""|""|"8"|""|"0"|"249"|"1"
"31759354"|"20170706"|"/cs/humiracrohns/ad3"|"-1"|"5"|"39"|"18"|"everydayhealth"|"www.everydayhealth.com/dashboard/my-daily-crohns"|""|""|"0"|""|"0"|"249"|"1"
"32377038"|"20170706"|"/cs/humiracrohns/ad1"|"-1"|"5"|"42"|"10"|"everydayhealth"|"www.everydayhealth.com/hs/crohns-disease-treatment-management/find-relief-crohns-flare"|"Lifestyle-Symptom Management"|"CuSo Article 3.0"|"0"|""|"0"|"249"|"1"
"32377038"|"20170706"|"/cs/humiracrohns/ad1"|"-1"|"5"|"42"|"10"|"everydayhealth"|"www.everydayhealth.com/hs/crohns-disease-treatment-management/steps-during-crohns-flare"|"Treatment-General"|"CuSo Article 3.0"|"0"|""|"0"|"249"|"1"
"40131395"|"20170706"|"/cs/humiracrohns/ad1"|"-1"|"4"|"42"|"10"|"everydayhealth"|"www.everydayhealth.com/hs/crohns-disease-treatment-management/managing-frequent-bowel-movements"|"Lifestyle-Symptom Management"|"CuSo Article 3.0"|"0"|""|"0"|"249"|"1"
"40842222"|"20170706"|"/cs/humiracrohns/ad1"|"-1"|"5"|"39"|"3"|"everydayhealth"|"www.everydayhealth.com/solutions/crohns-disease-recipe-selector"|"Lifestyle-Nutrition"|"Management Selector"|"0"|""|"0"|"249"|"1"
"45232903"|"20170706"|"/cs/humiracrohns/ad1"|"-1"|"4"|"6"|"10"|"everydayhealth"|"assessment.everydayhealth.com/crohns-disease-daily-routine"|""|""|"81"|""|"0"|"249"|"2"
"47184284"|"20170706"|"/cs/humiracrohns/ad1"|"-1"|"4"|"6"|"10"|"everydayhealth"|"assessment.everydayhealth.com/crohns-disease-daily-routine"|""|""|"1138"|""|"0"|"249"|"16"
"47184284"|"20170706"|"/cs/humiracrohns/ad2"|"-1"|"4"|"6"|"10"|"everydayhealth"|"www.everydayhealth.com/hs/crohns-disease-treatment-management/faqs-biologics-crohns"|"Treatment-Biologics"|"CuSo Article 3.0"|"0"|""|"0"|"249"|"1"
"73940070"|"20170706"|"/cs/synthroid13"|"-1"|"1"|"42"|"10"|"everydayhealth"|"www.everydayhealth.com/hs/healthy-living-with-hypothyroidism/monitoring-your-health"|"Landing"|"Landing"|"0"|""|"0"|"253"|"1"
"73940070"|"20170706"|"/cs/synthroid13"|"-1"|"1"|"42"|"10"|"everydayhealth"|"www.everydayhealth.com/hs/healthy-living-with-hypothyroidism/understanding-test-results"|"Landing"|"Landing"|"114"|""|"0"|"253"|"1"
"75538369"|"20170706"|"/cs/synthroid13"|"-1"|"2"|"39"|"3"|"everydayhealth"|"www.everydayhealth.com/hs/thyroid-pictures/foods-to-eat"|"Lifestyle-Nutrition"|"Slideshow"|"48"|""|"0"|"253"|"4"
"75882377"|"20170706"|"/cs/synthroid13"|"-1"|"5"|"42"|"10"|"everydayhealth"|"www.everydayhealth.com/hs/healthy-living-with-hypothyroidism/understanding-test-results"|"Landing"|"Landing"|"0"|""|"0"|"253"|"1"
"75958103"|"20170706"|"/cs/synthroid13"|"-1"|"2"|"42"|"10"|"everydayhealth"|"www.everydayhealth.com/hs/healthy-living-with-hypothyroidism/medication-tips"|"Landing"|"Landing"|"0"|""|"0"|"253"|"1"
"77766652"|"20170706"|"/cs/synthroid13"|"-1"|"1"|"42"|"10"|"everydayhealth"|"www.everydayhealth.com/hs/healthy-living-with-hypothyroidism/weight-loss"|"Landing"|"Landing"|"0"|""|"0"|"253"|"1"
"78097360"|"20170706"|"/cs/synthroid13"|"-1"|"4"|"2"|"10"|"everydayhealth"|"www.everydayhealth.com/hs/healthy-living-with-hypothyroidism/habits-to-avoid"|"Landing"|"Landing"|"621"|""|"0"|"253"|"1"
"78289968"|"20170706"|"/cs/synthroid13"|"-1"|"4"|"42"|"10"|"everydayhealth"|"www.everydayhealth.com/hs/healthy-living-with-hypothyroidism/monitoring-your-health"|"Landing"|"Landing"|"0"|""|"0"|"253"|"1"
"78289968"|"20170706"|"/cs/synthroid13"|"-1"|"4"|"42"|"10"|"everydayhealth"|"www.everydayhealth.com/hs/healthy-living-with-hypothyroidism/understanding-test-results"|"Landing"|"Landing"|"101"|""|"0"|"253"|"1"
"78893122"|"20170706"|"/cs/synthroid13"|"221"|"2"|"2"|"10"|"everydayhealth"|"www.everydayhealth.com/hs/healthy-living-with-hypothyroidism/understanding-test-results"|"Landing"|"Landing"|"162"|""|"0"|"253"|"1"
"78957112"|"20170706"|"/cs/synthroid13"|"-1"|"1"|"39"|"3"|"everydayhealth"|"www.everydayhealth.com/solutions/landing/hypothyroidism-healthy-living"|"Landing-None"|"Landing"|"6"|""|"0"|"253"|"1"
"78957112"|"20170706"|"/cs/synthroid13"|"-1"|"1"|"39"|"3"|"everydayhealth"|"www.everydayhealth.com/hs/thyroid-pictures/foods-to-avoid"|"Lifestyle-Nutrition"|"Redirect - EHLocked"|"124"|""|"0"|"253"|"19"
"78957112"|"20170706"|"/cs/synthroid13"|"-1"|"1"|"39"|"10"|"everydayhealth"|"www.everydayhealth.com/hs/healthy-living-with-hypothyroidism/stress-connection"|"Lifestyle-Symptom Management"|"Landing"|"0"|""|"0"|"253"|"1"
"78957112"|"20170706"|"/cs/synthroid13"|"-1"|"1"|"39"|"10"|"everydayhealth"|"www.everydayhealth.com/hs/healthy-living-with-hypothyroidism/understanding-test-results"|"Landing"|"Landing"|"66"|""|"0"|"253"|"1"
"78957112"|"20170706"|"/cs/synthroid13"|"-1"|"1"|"39"|"10"|"everydayhealth"|"www.everydayhealth.com/hs/healthy-living-with-hypothyroidism/ways-boost-metabolism"|"Landing"|"Landing"|"67"|""|"0"|"253"|"1"
"78957112"|"20170706"|"/cs/synthroid13"|"-1"|"1"|"39"|"10"|"everydayhealth"|"www.everydayhealth.com/hs/healthy-living-with-hypothyroidism/surprising-symptoms"|"Landing"|"Landing"|"170"|""|"0"|"253"|"3"
"79575205"|"20170706"|"/cs/synthroid13"|"-1"|"1"|"42"|"3"|"everydayhealth"|"www.everydayhealth.com/hs/thyroid-pictures/foods-to-eat"|"Lifestyle-Nutrition"|"Slideshow"|"0"|""|"0"|"253"|"1"
"79715183"|"20170706"|"/cs/synthroid13"|"-1"|"5"|"39"|"10"|"everydayhealth"|"www.everydayhealth.com/hs/healthy-living-with-hypothyroidism/healthy-recipes-hypothyroidism"|"Lifestyle-Nutrition"|"Landing"|"101"|""|"0"|"253"|"1"
"79735682"|"20170706"|"/cs/synthroid13"|"-1"|"2"|"42"|"3"|"everydayhealth"|"www.everydayhealth.com/solutions/landing/hypothyroidism-healthy-living"|"Landing-None"|"Landing"|"128"|""|"0"|"253"|"5"
"79735682"|"20170706"|"/cs/synthroid13"|"-1"|"2"|"42"|"3"|"everydayhealth"|"www.everydayhealth.com/hs/thyroid-pictures/foods-to-eat"|"Lifestyle-Nutrition"|"Slideshow"|"291"|""|"0"|"253"|"23"
"79735682"|"20170706"|"/cs/synthroid13"|"-1"|"2"|"42"|"10"|"everydayhealth"|"www.everydayhealth.com/hs/healthy-living-with-hypothyroidism/ways-boost-metabolism"|"Landing"|"Landing"|"0"|""|"0"|"253"|"1"
"79735682"|"20170706"|"/cs/synthroid13"|"-1"|"2"|"42"|"10"|"everydayhealth"|"www.everydayhealth.com/hs/healthy-living-with-hypothyroidism/healthy-recipes-hypothyroidism"|"Lifestyle-Nutrition"|"Landing"|"42"|""|"0"|"253"|"1"
"79735682"|"20170706"|"/cs/synthroid13"|"-1"|"2"|"42"|"10"|"everydayhealth"|"www.everydayhealth.com/hs/healthy-living-with-hypothyroidism/heart-healthy-tips"|"Condition Basics-Complications"|"Landing"|"181"|""|"0"|"253"|"6"
"79735682"|"20170706"|"/cs/synthroid13"|"-1"|"2"|"42"|"10"|"everydayhealth"|"www.everydayhealth.com/hs/healthy-living-with-hypothyroidism/workout-plan"|"Landing"|"Landing"|"400"|""|"0"|"253"|"3"
"57857623"|"20170706"|"/cs/humiracrohns/ad1"|"127"|"5"|"2"|"3"|"everydayhealth"|"www.everydayhealth.com/hs/crohns-disease-treatment-management/gut-soothing-foods"|"Lifestyle-Nutrition"|"CuSo Slideshow"|"5"|""|"0"|"249"|"3"
"63215223"|"20170706"|"/cs/humiracrohns/ad1"|"-1"|"4"|"42"|"10"|"everydayhealth"|"www.everydayhealth.com/hs/crohns-disease-treatment-management/dangers-untreated-crohns-disease"|"Condition Basics-Complications"|"CuSo Article 3.0"|"0"|""|"0"|"249"|"1"
"63276551"|"20170706"|"/cs/humiracrohns/ad1"|"51"|"5"|"2"|"3"|"everydayhealth"|"www.everydayhealth.com/hs/crohns-disease-treatment-management/supplements-may-help-prevent-crohns-disease-flares"|"Condition Basics-Prevention"|"CuSo Slideshow"|"834"|""|"0"|"249"|"24"
"64239367"|"20170706"|"/cs/humiracrohns/ad1"|"-1"|"4"|"3"|"10"|"everydayhealth"|"www.everydayhealth.com/hs/crohns-disease-treatment-management/crohns-symptoms-that-dont-affect-digestion"|"Condition Basics-General"|"CuSo Article 3.0"|"0"|""|"0"|"249"|"1"
"64416251"|"20170706"|"/cs/humiracrohns/ad1"|"27"|"1"|"2"|"10"|"everydayhealth"|"www.everydayhealth.com/hs/crohns-disease-treatment-management/no-nsaids-alternatives-crohns-pain"|"Treatment-Alternative"|"CuSo Article 3.0"|"38"|""|"0"|"249"|"1"
"65832561"|"20170706"|"/cs/humiracrohns/ad1"|"-1"|"2"|"6"|"10"|"everydayhealth"|"www.everydayhealth.com/hs/crohns-disease-treatment-management/track-crohns-symptoms"|"Lifestyle-Symptom Management"|"CuSo Article 3.0"|"31"|""|"0"|"249"|"2"
"65832561"|"20170706"|"/cs/humiracrohns/ad1"|"-1"|"2"|"6"|"10"|"everydayhealth"|"www.everydayhealth.com/hs/crohns-disease-treatment-management/crohns-symptoms-that-dont-affect-digestion"|"Condition Basics-General"|"CuSo Article 3.0"|"143"|""|"0"|"249"|"1"
"65832561"|"20170706"|"/cs/humiracrohns/ad3"|"-1"|"2"|"6"|"18"|"everydayhealth"|"www.everydayhealth.com/dashboard/my-daily-crohns"|""|""|"91"|""|"0"|"249"|"2"
"66380655"|"20170706"|"/cs/humiracrohns/ad3"|"-1"|"1"|"39"|"18"|"everydayhealth"|"www.everydayhealth.com/dashboard/my-daily-crohns"|""|""|"230"|""|"0"|"249"|"5"
"66380660"|"20170706"|"/cs/humiracrohns/ad3"|"-1"|"1"|"39"|"18"|"everydayhealth"|"www.everydayhealth.com/dashboard/my-daily-crohns"|""|""|"26"|""|"0"|"249"|"4"
"66380661"|"20170706"|"/cs/humiracrohns/ad3"|"-1"|"1"|"39"|"18"|"everydayhealth"|"www.everydayhealth.com/dashboard/my-daily-crohns"|""|""|"26"|""|"0"|"249"|"4"
"68393885"|"20170706"|"/cs/humiracrohns/ad1"|"-1"|"5"|"6"|"10"|"everydayhealth"|"assessment.everydayhealth.com/crohns-disease-daily-routine"|""|""|"0"|""|"0"|"249"|"1"
"70127002"|"20170706"|"/cs/humiracrohns/ad1"|"-1"|"1"|"6"|"10"|"everydayhealth"|"assessment.everydayhealth.com/crohns-disease-daily-routine"|""|""|"1230"|""|"0"|"249"|"16"
"70127002"|"20170706"|"/cs/humiracrohns/ad1"|"-1"|"1"|"39"|"3"|"everydayhealth"|"www.everydayhealth.com/hs/crohns-disease-treatment-management/supplements-may-help-prevent-crohns-disease-flares"|"Condition Basics-Prevention"|"CuSo Slideshow"|"280"|""|"0"|"249"|"8"
"71342412"|"20170706"|"/cs/humiracrohns/ad1"|"-1"|"1"|"39"|"10"|"everydayhealth"|"assessment.everydayhealth.com/crohns-disease-daily-routine"|""|""|"305"|""|"0"|"249"|"2"
"72651310"|"20170706"|"/cs/humiracrohns/ad1"|"-1"|"5"|"42"|"10"|"everydayhealth"|"www.everydayhealth.com/hs/crohns-disease-treatment-management/worried-weight-loss"|"Condition Basics-Complications"|"CuSo Article 3.0"|"0"|""|"0"|"249"|"1"
"73087010"|"20170706"|"/cs/humiracrohns/ad1"|"-1"|"2"|"39"|"3"|"everydayhealth"|"www.everydayhealth.com/solutions/crohns-disease-recipe-selector"|"Lifestyle-Nutrition"|"Management Selector"|"39"|""|"0"|"249"|"2"
"73087010"|"20170706"|"/cs/humiracrohns/ad1"|"-1"|"2"|"39"|"10"|"everydayhealth"|"www.everydayhealth.com/hs/crohns-recipe/chicken-gluten-free-dumplings"|"Lifestyle-Nutrition"|"CuSo Article 3.0"|"0"|""|"0"|"249"|"1"
"74947964"|"20170706"|"/cs/humiracrohns/ad3"|"-1"|"5"|"6"|"18"|"everydayhealth"|"www.everydayhealth.com/dashboard/my-daily-crohns"|""|""|"49"|""|"0"|"249"|"3"
"76126394"|"20170706"|"/cs/humiracrohns/ad1"|"-1"|"4"|"42"|"3"|"everydayhealth"|"www.everydayhealth.com/hs/crohns-disease-treatment-management/gut-soothing-foods"|"Lifestyle-Nutrition"|"CuSo Slideshow"|"66"|""|"0"|"249"|"11"
"76126394"|"20170706"|"/cs/humiracrohns/ad2"|"-1"|"4"|"42"|"3"|"everydayhealth"|"www.everydayhealth.com/hs/crohns-disease-treatment-management/complementary-alternative-therapies-for-crohns"|"Treatment-Alternative"|"CuSo Slideshow"|"5"|""|"0"|"249"|"4"
"76692828"|"20170706"|"/cs/humiracrohns/ad1"|"-1"|"4"|"6"|"10"|"everydayhealth"|"assessment.everydayhealth.com/crohns-disease-daily-routine"|""|""|"0"|""|"0"|"249"|"1"
"76758953"|"20170706"|"/cs/humiracrohns/ad3"|"-1"|"2"|"1"|"18"|"everydayhealth"|"www.everydayhealth.com/dashboard/my-daily-crohns"|""|""|"57"|""|"0"|"249"|"1"
"77798229"|"20170706"|"/cs/humiracrohns/ad1"|"-1"|"1"|"6"|"10"|"everydayhealth"|"assessment.everydayhealth.com/crohns-disease-daily-routine"|""|""|"0"|""|"0"|"249"|"1"
"78282330"|"20170706"|"/cs/humiracrohns/ad3"|"-1"|"2"|"6"|"18"|"everydayhealth"|"www.everydayhealth.com/dashboard/my-daily-crohns"|""|""|"0"|""|"0"|"249"|"1"
"78619091"|"20170706"|"/cs/humiracrohns/ad1"|"-1"|"2"|"42"|"10"|"everydayhealth"|"www.everydayhealth.com/hs/crohns-disease-treatment-management/find-relief-crohns-flare"|"Lifestyle-Symptom Management"|"CuSo Article 3.0"|"61"|""|"0"|"249"|"1"
"78619091"|"20170706"|"/cs/humiracrohns/ad1"|"-1"|"2"|"42"|"10"|"everydayhealth"|"www.everydayhealth.com/hs/crohns-disease-treatment-management/abdominal-cramping"|"Lifestyle-Symptom Management"|"CuSo Article 3.0"|"252"|""|"0"|"249"|"2"
"78740069"|"20170706"|"/cs/humiracrohns/ad1"|"-1"|"1"|"42"|"3"|"everydayhealth"|"www.everydayhealth.com/hs/crohns-disease-treatment-management/gut-soothing-foods"|"Lifestyle-Nutrition"|"CuSo Slideshow"|"588"|""|"0"|"249"|"14"
"78740069"|"20170706"|"/cs/humiracrohns/ad2"|"-1"|"1"|"42"|"3"|"everydayhealth"|"www.everydayhealth.com/hs/crohns-disease-treatment-management/complementary-alternative-therapies-for-crohns"|"Treatment-Alternative"|"CuSo Slideshow"|"424"|""|"0"|"249"|"11"
"78913570"|"20170706"|"/cs/humiracrohns/ad1"|"-1"|"5"|"42"|"3"|"everydayhealth"|"www.everydayhealth.com/hs/crohns-disease-treatment-management/gut-soothing-foods"|"Lifestyle-Nutrition"|"CuSo Slideshow"|"39"|""|"0"|"249"|"25"
"78913570"|"20170706"|"/cs/humiracrohns/ad2"|"-1"|"5"|"42"|"3"|"everydayhealth"|"www.everydayhealth.com/hs/crohns-disease-treatment-management/complementary-alternative-therapies-for-crohns"|"Treatment-Alternative"|"CuSo Slideshow"|"5"|""|"0"|"249"|"1"
"79122100"|"20170706"|"/cs/humiracrohns/ad3"|"-1"|"5"|"6"|"18"|"everydayhealth"|"www.everydayhealth.com/dashboard/my-daily-crohns"|""|""|"0"|""|"0"|"249"|"1"
"79262365"|"20170706"|"/cs/humiracrohns/ad1"|"48"|"1"|"2"|"3"|"everydayhealth"|"www.everydayhealth.com/hs/crohns-disease-treatment-management/supplements-may-help-prevent-crohns-disease-flares"|"Condition Basics-Prevention"|"CuSo Slideshow"|"808"|""|"0"|"249"|"8"
"79320911"|"20170706"|"/cs/humiracrohns/ad2"|"221"|"4"|"2"|"3"|"everydayhealth"|"www.everydayhealth.com/hs/crohns-disease-treatment-management/complementary-alternative-therapies-for-crohns"|"Treatment-Alternative"|"CuSo Slideshow"|"89"|""|"0"|"249"|"1"
"79463752"|"20170706"|"/cs/humiracrohns/ad1"|"-1"|"2"|"42"|"3"|"everydayhealth"|"www.everydayhealth.com/hs/crohns-disease-treatment-management/supplements-may-help-prevent-crohns-disease-flares"|"Condition Basics-Prevention"|"CuSo Slideshow"|"9"|""|"0"|"249"|"1"
"79541311"|"20170706"|"/cs/humiracrohns/ad1"|"48"|"1"|"2"|"3"|"everydayhealth"|"www.everydayhealth.com/hs/crohns-disease-treatment-management/gut-soothing-foods"|"Lifestyle-Nutrition"|"CuSo Slideshow"|"0"|""|"0"|"249"|"1"
"79575557"|"20170706"|"/cs/humiracrohns/ad1"|"221"|"5"|"2"|"3"|"everydayhealth"|"www.everydayhealth.com/hs/crohns-disease-treatment-management/gut-soothing-foods"|"Lifestyle-Nutrition"|"CuSo Slideshow"|"80"|""|"0"|"249"|"14"
"6856257"|"20170706"|"/cs/gskbreo2016"|"24"|"2"|"2"|"3"|"everydayhealth"|"www.everydayhealth.com/asthma-pictures/alternative-therapies-for-asthma.aspx"|""|"CuSo Slideshow"|"139"|""|"0"|"255"|"14"
"6856257"|"20170706"|"/cs/gskbreo2016"|"24"|"2"|"2"|"3"|"everydayhealth"|"www.everydayhealth.com/asthma-pictures/things-that-can-trigger-asthma-attacks.aspx"|"Condition Basics-Triggers"|"CuSo Slideshow"|"274"|""|"0"|"255"|"19"
"6856257"|"20170706"|"/cs/gskbreo2016"|"24"|"2"|"2"|"3"|"everydayhealth"|"www.everydayhealth.com/hs/adult-asthma/asthma-management-mistakes-pictures"|"Lifestyle-General"|"CuSo Slideshow"|"325"|""|"0"|"255"|"18"
"6856257"|"20170706"|"/cs/gskbreo2016"|"24"|"2"|"2"|"3"|"everydayhealth"|"www.everydayhealth.com/hs/adult-asthma/health-conditions-with-asthma-pictures"|"Condition Basics-Comorbidities"|"CuSo Slideshow"|"401"|""|"0"|"255"|"17"
"33226831"|"20170706"|"/cs/gskbreo2016"|"-1"|"2"|"6"|"3"|"everydayhealth"|"www.everydayhealth.com/solutions/landing/adult-asthma"|"Landing-None"|"Landing"|"0"|""|"0"|"255"|"1"
"34106128"|"20170706"|"/cs/gskbreo2016"|"-1"|"5"|"42"|"3"|"everydayhealth"|"www.everydayhealth.com/hs/adult-asthma/foods-avoid"|"Lifestyle-Nutrition"|"CuSo Slideshow"|"32"|""|"0"|"255"|"13"
"34350276"|"20170706"|"/cs/gskbreo2016"|"-1"|"1"|"6"|"3"|"everydayhealth"|"www.everydayhealth.com/solutions/landing/adult-asthma"|"Landing-None"|"Landing"|"37"|""|"0"|"255"|"1"
"34350276"|"20170706"|"/cs/gskbreo2016"|"-1"|"1"|"6"|"3"|"everydayhealth"|"www.everydayhealth.com/asthma-pictures/alternative-therapies-for-asthma.aspx"|""|"CuSo Slideshow"|"107"|""|"0"|"255"|"12"
"34350276"|"20170706"|"/cs/gskbreo2016"|"-1"|"1"|"6"|"3"|"everydayhealth"|"www.everydayhealth.com/asthma-pictures/things-that-can-trigger-asthma-attacks.aspx"|"Condition Basics-Triggers"|"CuSo Slideshow"|"120"|""|"0"|"255"|"10"
